26421739	<Author><Name>Cámara B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suzuki S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nealson KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wierzchos J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ascaso C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Artieda O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Los Ríos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ignimbrite textural properties as determinants of endolithic colonization patterns from hyper-arid Atacama Desert.	Int Microbiol	2014 Sep
11543500	<Author><Name>Rye R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Holland HD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Geology and geochemistry of paleosols developed on the Hekpoort Basalt, Pretoria Group, South Africa.	Am J Sci	2000 Feb
11543328	<Author><Name>Mennella V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Colangeli L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Brucato JR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Epifani E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Palomba E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Palumbo P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rotundi A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Carbonaceous grain processing in space and in the laboratory.	Adv Space Res	1999
11542933	<Author><Name>Wade ML</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Agresti DG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wdowiak TJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Armendarez LP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Farmer JD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	A Mossbauer investigation of iron-rich terrestrial hydrothermal vent systems: lessons for Mars exploration.	J Geophys Res	1999 Apr 25
11542260	<Author><Name>Vaniman D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bish D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Blake D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Elliott ST</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sarrazin P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Collins SA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chipera S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Landed XRD/XRF analysis of prime targets in the search for past or present Martian life.	J Geophys Res	1998 Dec 25
11540637	<Author><Name>McKay CP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Past, present, and future life on Mars.	Gravit Space Biol Bull	1998 May
11512683	<Author><Name>Demarchi DA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Panzetta-Dutari GM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Colantonio SE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Marcellino AJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Absence of the 9-bp deletion of mitochondrial DNA in pre-Hispanic inhabitants of Argentina.	Hum Biol	2001 Aug
11507115	<Author><Name>Gibbs AG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Matzkin LM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Evolution of water balance in the genus Drosophila.	J Exp Biol	2001 Jul
11434107	<Author><Name>Dose K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bieger-Dose A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ernst B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Feister U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gómez-Silva B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Klein A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Risi S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stridde C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Survival of microorganisms under the extreme conditions of the Atacama Desert.	Orig Life Evol Biosph	2001 Jun
11430656	<Author><Name>Lessios HA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kessing BD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pearse JS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Population structure and speciation in tropical seas: global phylogeography of the sea urchin Diadema.	Evolution	2001 May
11427174	<Author><Name>Lalueza-Fox C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Calderón FL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Calafell F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Morera B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bertranpetit J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	MtDNA from extinct Tainos and the peopling of the Caribbean.	Ann Hum Genet	2001 Mar
11421655	<Author><Name>Lucchini V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Höglund J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Klaus S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Swenson J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Randi E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Historical biogeography and a mitochondrial DNA phylogeny of grouse and ptarmigan.	Mol Phylogenet Evol	2001 Jul
11407493	<Author><Name>Ismail MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Deterioration and spoilage of peanuts and desiccated coconuts from two sub-Saharan tropical East African countries due to the associated mycobiota and their degradative enzymes.	Mycopathologia	2001
11401039	<Author><Name>Lürling M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Grazing-associated infochemicals induce colony formation in the green alga Scenedesmus.	Protist	2001 May
11375200	<Author><Name>Thar R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kühl M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Holst G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Fiber-optic fluorometer for microscale mapping of photosynthetic pigments in microbial communities.	Appl Environ Microbiol	2001 Jun
11347273	<Author><Name>Mahmoud AL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Mycotoxin-producing potential of fungi associated with qat (Catha edulis) leaves in Yemen.	Folia Microbiol (Praha)	2000
11326098	<Author><Name>Solis RS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Haas J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Creamer W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Dating Caral, a preceramic site in the Supe Valley on the central coast of Peru.	Science	2001 Apr 27
11311442	<Author><Name>Buchan A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Alber M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hodson RE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Strain-specific differentiation of environmental Escherichia coli isolates via denaturing gradient gel electrophoresis (DGGE) analysis of the 16S-23S intergenic spacer region.	FEMS Microbiol Ecol	2001 May
11282648	<Author><Name>Garcia-Pichel F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>López-Cortés A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nübel U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogenetic and morphological diversity of cyanobacteria in soil desert crusts from the Colorado plateau.	Appl Environ Microbiol	2001 Apr
11282645	<Author><Name>Nogales B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moore ER</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Llobet-Brossa E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rossello-Mora R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Amann R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Timmis KN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Combined use of 16S ribosomal DNA and 16S rRNA to study the bacterial community of polychlorinated biphenyl-polluted soil.	Appl Environ Microbiol	2001 Apr
11261352	<Author><Name>Neubauer W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Images of the invisible-prospection methods for the documentation of threatened archaeological sites.	Naturwissenschaften	2001 Jan
11260497	<Author><Name>Mittler R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Merquiol E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hallak-Herr E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rachmilevitch S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kaplan A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cohen M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Living under a "dormant" canopy: a molecular acclimation mechanism of the desert plant Retama raetam.	Plant J	2001 Feb
11254455	<Author><Name>Kayser M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Krawczak M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Excoffier L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dieltjes P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Corach D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pascali V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gehrig C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bernini LF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jespersen J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bakker E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Roewer L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Knijff P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	An extensive analysis of Y-chromosomal microsatellite haplotypes in globally dispersed human populations.	Am J Hum Genet	2001 Apr
11244070	<Author><Name>Billi D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Friedmann EI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Helm RF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Potts M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Gene transfer to the desiccation-tolerant cyanobacterium Chroococcidiopsis.	J Bacteriol	2001 Apr
11243256	<Author><Name>Paerl HW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pinckney JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Steppe TF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Cyanobacterial-bacterial mat consortia: examining the functional unit of microbial survival and growth in extreme environments.	Environ Microbiol	2000 Feb
11229927	<Author><Name>Weber S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stubner S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Conrad R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Bacterial populations colonizing and degrading rice straw in anoxic paddy soil.	Appl Environ Microbiol	2001 Mar
11173512	<Author><Name>Dembitsky VM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dor I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Shkrob I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Variability of lipid constituents of the coil cyanobacterium Microcoleus vaginatus from the Dead Sea basin and Negev desert.	Biochemistry (Mosc)	2000 Dec
11169904	<Author><Name>Jantz RL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Owsley DW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>Variation among early North American crania.	Am J Phys Anthropol	2001 Feb
11121612	<Author><Name>van Elsas JD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Duarte GF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Keijzer-Wolters A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smit E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Analysis of the dynamics of fungal communities in soil via fungal-specific PCR of soil DNA followed by denaturing gradient gel electrophoresis.	J Microbiol Methods	2000 Dec 15
11096276	<Author><Name>Rodriguez-Delfin LA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rubin-de-Celis VE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zago MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Genetic diversity in an Andean population from Peru and regional migration patterns of Amerindians in South America: data from Y chromosome and mitochondrial DNA.	Hum Hered	2001
11088562	<Author><Name>Neicu T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pradhan A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Larochelle DA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kudrolli A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Extinction transition in bacterial colonies under forced convection.	Phys Rev E Stat Phys Plasmas Fluids Relat Interdiscip Topics	2000 Jul
11032789	<Author><Name>Mesa NR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mondragón MC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Soto ID</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Parra MV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Duque C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ortíz-Barrientos D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>García LF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Velez ID</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bravo ML</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Múnera JG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bedoya G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bortolini MC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ruiz-Linares A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Autosomal, mtDNA, and Y-chromosome diversity in Amerinds: pre- and post-Columbian patterns of gene flow in South America.	Am J Hum Genet	2000 Nov
11025152	<Author><Name>Omar S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lemonnier B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jones N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ficker C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smith ML</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Neema C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Towers GH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Goel K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Arnason JT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Antimicrobial activity of extracts of eastern North American hardwood trees and relation to traditional medicine.	J Ethnopharmacol	2000 Nov
